"AgeComp","Year","RunAge3","RunAge4","RunAge5","RunAge6","RunAge7","Total"
"LowerNassSRTAnnual",2003,0.233,0.767,0,0,0,1
"LowerNassSRTAnnual",2004,0.455,0.545,0,0,0,1
"LowerNassSRTAnnual",2005,0.521,0.479,0,0,0,1
"LowerNassSRTAnnual",2006,0.6,0.4,0,0,0,1
"LowerNassSRTAnnual",2007,0.31,0.69,0,0,0,1
"LowerNassSRTAnnual",2008,0.574,0.41,0,0,0,0.984
"LowerNassSRTAnnual",2009,0.337,0.663,0,0,0,1
"LowerNassSRTAnnual",2010,0.579,0.395,0,0,0,0.974
"LowerNassSRTAnnual",2011,0.244,0.756,0,0,0,1
"LowerNassSRTAnnual",2012,0.438,0.562,0,0,0,1
"LowerNassSRTAnnual",2013,0.203,0.785,0,0,0,0.988
"LowerNassSRTAnnual",2014,0.921,0.079,0,0,0,1
"LowerNassSRTAnnual",2015,0.303,0.697,0,0,0,1
"LowerNassSRTAnnual",2016,0.273,0.727,0,0,0,1
"LowerNassSRTAnnual",2017,0.64,0.36,0,0,0,1
"LowerNassSRTAnnual",2018,0.69,0.31,0,0,0,1
"LowerNassSRTAnnual",2019,0.203,0.797,0,0,0,1
"BabineAnnual",1954,0.069376308,0.441111624,0.489512068,0,0,NA
"BabineAnnual",1955,0.137,0.206,0.657,0,0,1
"BabineAnnual",1956,0.035,0.836,0.129,0,0,1
"BabineAnnual",1957,0.066,0.669,0.265,0,0,1
"BabineAnnual",1958,0.022,0.421,0.558,0,0,1.001
"BabineAnnual",1959,0.034,0.228,0.738,0,0,1
"BabineAnnual",1960,0.101,0.638,0.261,0,0,1
"BabineAnnual",1961,0.016,0.803,0.181,0,0,1
"BabineAnnual",1962,0.043,0.431,0.527,0,0,1.001
"BabineAnnual",1963,0.199,0.63,0.171,0,0,1
"BabineAnnual",1964,0.039,0.27,0.691,0,0,1
"BabineAnnual",1965,0.069,0.628,0.303,0,0,1
"BabineAnnual",1966,0.164,0.442,0.394,0,0,1
"BabineAnnual",1967,0.017,0.5,0.483,0,0,1
"BabineAnnual",1968,0.039,0.13,0.831,0,0,1
"BabineAnnual",1969,0.12,0.523,0.358,0,0,1.001
"BabineAnnual",1970,0.107260761,0.598924729,0.29381451,0,0,1
"BabineAnnual",1971,0.027998956,0.581431984,0.39056906,0,0,1
"BabineAnnual",1972,0.13458077,0.220097511,0.645321719,0,0,1
"BabineAnnual",1973,0.086021411,0.47675435,0.437224239,0,0,1
"BabineAnnual",1974,0.094423255,0.306158789,0.599417956,0,0,1
"BabineAnnual",1975,0.084330005,0.692041263,0.223628732,0,0,1
"BabineAnnual",1976,0.14860065,0.316885928,0.534513422,0,0,1
"BabineAnnual",1977,0.019314537,0.457539014,0.523146449,0,0,1
"BabineAnnual",1978,0.208170106,0.185087787,0.606742107,0,0,1
"BabineAnnual",1979,0.03118063,0.860828882,0.107990488,0,0,1
"BabineAnnual",1980,0.144561733,0.178383769,0.677054498,0,0,1
"BabineAnnual",1981,0.041437793,0.848715789,0.109846418,0,0,1
"BabineAnnual",1982,0.016277926,0.167085487,0.816636587,0,0,1
"BabineAnnual",1983,0.152132648,0.31423934,0.533628012,0,0,1
"BabineAnnual",1984,0.051837585,0.615109388,0.333053027,0,0,1
"BabineAnnual",1985,0.012528267,0.337907894,0.649563839,0,0,1
"BabineAnnual",1986,0.047097843,0.337497748,0.615404409,0,0,1
"BabineAnnual",1987,0.215607526,0.341615367,0.442777107,0,0,1
"BabineAnnual",1988,0.019823,0.696222189,0.283954811,0,0,1
"BabineAnnual",1989,0.046356128,0.333459891,0.620183981,0,0,1
"BabineAnnual",1990,0.034192689,0.323446123,0.642361188,0,0,1
"BabineAnnual",1991,0.107579438,0.239391694,0.653028868,0,0,1
"BabineAnnual",1992,0.068529555,0.428531471,0.502938974,0,0,1
"BabineAnnual",1993,0.020331501,0.348786189,0.63088231,0,0,1
"BabineAnnual",1994,0.112827085,0.230094057,0.657078858,0,0,1
"BabineAnnual",1995,0.09517525,0.470342548,0.434482202,0,0,1
"BabineAnnual",1996,0.006174563,0.571354348,0.422471089,0,0,1
"BabineAnnual",1997,0.001864167,0.239475208,0.758660625,0,0,1
"BabineAnnual",1998,0.049690981,0.062460915,0.887848104,0,0,1
"BabineAnnual",1999,0.168601241,0.741808375,0.089590384,0,0,1
"BabineAnnual",2000,0.003708122,0.888748534,0.107543344,0,0,1
"BabineAnnual",2001,0.017542168,0.076996361,0.905461471,0,0,1
"BabineAnnual",2002,0.014014843,0.514953007,0.47103215,0,0,1
"BabineAnnual",2003,0.061724079,0.230576317,0.707699604,0,0,1
"BabineAnnual",2004,0.011766183,0.765084245,0.223149572,0,0,1
"BabineAnnual",2005,0.127069732,0.487681138,0.38524913,0,0,1
"BabineAnnual",2006,0.010240558,0.734666802,0.25509264,0,0,1
"BabineAnnual",2007,0.022453777,0.060072673,0.91747355,0,0,1
"BabineAnnual",2008,0.009747382,0.780476345,0.209776273,0,0,1
"BabineAnnual",2009,0.026870294,0.22265011,0.750479596,0,0,1
"BabineAnnual",2010,0.113701646,0.5131201,0.373178254,0,0,1
"BabineAnnual",2011,0.016913321,0.459044606,0.524042073,0,0,1
"BabineAnnual",2012,0.002422852,0.15269038,0.844886768,0,0,1
"BabineAnnual",2013,0.425642011,0.284023182,0.290334808,0,0,1.000000001
"BabineAnnual",2014,0.049051557,0.80539511,0.145553333,0,0,1
"BabineAnnual",2015,0.010476736,0.46747509,0.522048174,0,0,1
"BabineAnnual",2016,0.003282533,0.204060469,0.792656998,0,0,1
"BabineAnnual",2017,0.046607216,0.035939414,0.91745337,0,0,1
"BabineAnnual",2018,0.007252232,0.943105304,0.049642464,0,0,1
"BabineAnnual",2019,0.07367291,0.17014171,0.75618538,0,0,1
